"s"	"v"	"b"	"x"	"y"
3	0	9	620.291	440.162
3	0	9	621.755	432.157
3	0	9	622.951	424.101
3	0	9	623.877	416
3	0	9	624.53	407.862
3	0	9	624.905	399.693
3	0	9	625	391.5
3	0	9	NA	NA
3	0	10	750	608.5
3	0	10	742.749	612.526
3	0	10	735.402	616.296
3	0	10	727.963	619.81
3	0	10	720.44	623.069
3	0	10	712.838	626.07
3	0	10	705.163	628.815
3	0	10	697.421	631.302
3	0	10	689.619	633.531
3	0	10	681.762	635.502
3	0	10	673.857	637.214
3	0	10	665.909	638.666
3	0	10	657.926	639.859
3	0	10	649.912	640.792
3	0	10	641.874	641.464
3	0	10	633.818	641.875
3	0	10	625.75	642.025
3	0	10	617.676	641.913
3	0	10	609.603	641.538
3	0	10	601.535	640.901
3	0	10	593.48	640
3	0	10	585.444	638.836
3	0	10	577.432	637.407
3	0	10	569.451	635.714
3	0	10	561.506	633.756
3	0	10	553.604	631.533
3	0	10	545.751	629.044
3	0	10	537.953	626.288
3	0	10	530.216	623.266
3	0	10	522.546	619.976
3	0	10	514.95	616.419
3	0	10	507.432	612.594
3	0	10	500	608.5
3	0	10	NA	NA
3	0	11	625	391.5
3	0	11	631.605	395.41
3	0	11	638.104	399.546
3	0	11	644.49	403.901
3	0	11	650.756	408.474
3	0	11	656.895	413.259
3	0	11	662.901	418.253
3	0	11	668.766	423.452
3	0	11	674.484	428.852
3	0	11	680.049	434.448
3	0	11	685.453	440.238
3	0	11	690.689	446.218
3	0	11	695.752	452.382
3	0	11	700.634	458.727
3	0	11	705.327	465.25
3	0	11	709.827	471.947
3	0	11	714.125	478.812
3	0	11	718.215	485.844
3	0	11	722.091	493.037
3	0	11	725.744	500.387
3	0	11	729.17	507.892
3	0	11	732.36	515.546
3	0	11	735.309	523.346
3	0	11	738.009	531.287
3	0	11	740.453	539.367
3	0	11	742.635	547.581
3	0	11	744.549	555.925
3	0	11	746.186	564.395
3	0	11	747.541	572.987
3	0	11	748.607	581.698
3	0	11	749.376	590.523
3	0	11	749.843	599.458
3	0	11	750	608.5
3	0	11	NA	NA
3	0	12	750	608.5
3	0	12	757.051	604.194
3	0	12	764.02	599.635
3	0	12	770.897	594.82
3	0	12	777.67	589.744
3	0	12	784.33	584.403
3	0	12	790.864	578.793
3	0	12	797.262	572.91
3	0	12	803.513	566.75
3	0	12	809.605	560.309
3	0	12	815.528	553.582
3	0	12	821.271	546.566
3	0	12	826.823	539.256
3	0	12	832.173	531.649
3	0	12	837.31	523.74
3	0	12	842.223	515.525
3	0	12	846.9	507
3	0	12	850.167	500.488
3	0	12	853.251	493.855
3	0	12	856.149	487.107
3	0	12	858.858	480.252
3	0	12	861.372	473.293
3	0	12	863.689	466.238
3	0	12	865.804	459.093
3	0	12	867.712	451.862
3	0	12	869.412	444.554
3	0	12	870.897	437.173
3	0	12	872.165	429.725
3	0	12	873.211	422.217
3	0	12	874.031	414.655
3	0	12	874.622	407.044
3	0	12	874.98	399.39
3	0	12	875.1	391.7
3	0	12	875.018	385.255
3	0	12	874.774	378.851
3	0	12	874.371	372.489
3	0	12	873.808	366.171
3	0	12	873.09	359.898
3	0	12	872.218	353.674
3	0	12	871.193	347.5
3	0	12	870.018	341.378
3	0	12	868.694	335.31
3	0	12	867.225	329.298
3	0	12	865.61	323.344
3	0	12	863.854	317.449
3	0	12	861.957	311.616
3	0	12	859.921	305.847
3	0	12	857.749	300.144
3	0	12	855.442	294.508
3	0	12	850.433	283.447
3	0	12	844.909	272.681
3	0	12	838.886	262.224
3	0	12	832.38	252.093
3	0	12	825.406	242.303
3	0	12	817.981	232.87
3	0	12	810.119	223.81
3	0	12	801.837	215.138
3	0	12	793.151	206.869
3	0	12	784.076	199.021
3	0	12	774.627	191.608
3	0	12	764.822	184.646
3	0	12	754.674	178.151
3	0	12	744.201	172.139
3	0	12	733.417	166.624
3	0	12	722.339	161.623
3	0	12	716.694	159.321
3	0	12	710.982	157.152
3	0	12	705.204	155.12
3	0	12	699.362	153.226
3	0	12	693.459	151.473
3	0	12	687.495	149.862
3	0	12	681.474	148.394
3	0	12	675.396	147.073
3	0	12	669.265	145.9
3	0	12	663.082	144.877
3	0	12	656.848	144.006
3	0	12	650.567	143.289
3	0	12	644.239	142.728
3	0	12	637.868	142.325
3	0	12	631.454	142.082
3	0	12	625	142
3	0	12	617.032	142.124
3	0	12	609.067	142.496
3	0	12	601.11	143.121
3	0	12	593.164	144
3	0	12	585.233	145.137
3	0	12	577.319	146.535
3	0	12	569.428	148.197
3	0	12	561.562	150.125
3	0	12	553.726	152.323
3	0	12	545.923	154.793
3	0	12	538.156	157.539
3	0	12	530.43	160.562
3	0	12	522.747	163.868
3	0	12	515.112	167.457
3	0	12	507.529	171.333
3	0	12	500	175.5
3	0	12	NA	NA
4	1	1	353	559
4	1	1	360.638	573.693
4	1	1	368.545	588.135
4	1	1	376.706	602.31
4	1	1	385.109	616.203
4	1	1	393.741	629.797
4	1	1	402.588	643.076
4	1	1	411.637	656.024
4	1	1	420.875	668.625
4	1	1	430.289	680.863
4	1	1	439.865	692.721
4	1	1	449.591	704.183
4	1	1	459.453	715.234
4	1	1	469.438	725.858
4	1	1	479.533	736.037
4	1	1	489.725	745.757
4	1	1	500	755
4	1	1	NA	NA
4	1	2	413	291
4	1	2	418.459	303.229
4	1	2	423.957	314.812
4	1	2	429.484	325.787
4	1	2	435.031	336.188
4	1	2	440.59	346.049
4	1	2	446.152	355.406
4	1	2	451.708	364.295
4	1	2	457.25	372.75
4	1	2	462.768	380.807
4	1	2	468.254	388.5
4	1	2	479.094	402.938
4	1	2	489.699	416.344
4	1	2	500	429
4	1	2	NA	NA
4	1	3	500	429
4	1	3	508.946	439.117
4	1	3	517.801	448.859
4	1	3	526.591	458.25
4	1	3	535.344	467.312
4	1	3	544.084	476.07
4	1	3	552.84	484.547
4	1	3	561.636	492.766
4	1	3	570.5	500.75
4	1	3	579.458	508.523
4	1	3	588.535	516.109
4	1	3	597.759	523.531
4	1	3	607.156	530.812
4	1	3	616.752	537.977
4	1	3	626.574	545.047
4	1	3	636.648	552.047
4	1	3	647	559
4	1	3	NA	NA
4	1	4	413	291
4	1	4	409.941	283.579
4	1	4	407.135	276.305
4	1	4	404.578	269.159
4	1	4	402.266	262.125
4	1	4	400.194	255.185
4	1	4	398.357	248.32
4	1	4	396.753	241.515
4	1	4	395.375	234.75
4	1	4	394.22	228.009
4	1	4	393.283	221.273
4	1	4	392.56	214.526
4	1	4	392.047	207.75
4	1	4	391.739	200.927
4	1	4	391.631	194.039
4	1	4	391.719	187.069
4	1	4	392	180
4	1	4	NA	NA
4	1	5	392	180
4	1	5	400.684	180.24
4	1	5	409.109	180.934
4	1	5	417.277	182.043
4	1	5	425.188	183.531
4	1	5	432.84	185.359
4	1	5	440.234	187.488
4	1	5	447.371	189.881
4	1	5	454.25	192.5
4	1	5	460.871	195.306
4	1	5	467.234	198.262
4	1	5	473.34	201.329
4	1	5	479.188	204.469
4	1	5	490.109	210.816
4	1	5	500	217
4	1	5	NA	NA
4	1	6	500	217
4	1	6	493.31	221.391
4	1	6	486.746	225.922
4	1	6	480.317	230.57
4	1	6	474.031	235.312
4	1	6	461.926	244.984
4	1	6	450.5	254.75
4	1	6	439.824	264.422
4	1	6	429.969	273.812
4	1	6	421.004	282.734
4	1	6	413	291
4	1	6	NA	NA
4	1	7	413	291
4	1	7	405.163	299.628
4	1	7	397.414	308.605
4	1	7	389.771	317.881
4	1	7	382.25	327.406
4	1	7	374.87	337.13
4	1	7	367.648	347.004
4	1	7	360.603	356.977
4	1	7	353.75	367
4	1	7	347.108	377.023
4	1	7	340.695	386.996
4	1	7	328.625	406.594
4	1	7	317.68	425.395
4	1	7	308	443
4	1	7	NA	NA
4	1	8	308	443
4	1	8	313.707	461.479
4	1	8	318.969	477.578
4	1	8	323.996	491.92
4	1	8	329	505.125
4	1	8	334.191	517.814
4	1	8	339.781	530.609
4	1	8	345.98	544.131
4	1	8	353	559
4	1	8	NA	NA
4	1	9	353	559
4	1	9	339.137	568.256
4	1	9	325.906	576.609
4	1	9	313.098	584.189
4	1	9	300.5	591.125
4	1	9	287.902	597.545
4	1	9	275.094	603.578
4	1	9	261.863	609.354
4	1	9	248	615
4	1	9	NA	NA
4	1	10	248	615
4	1	10	250.498	603.488
4	1	10	253.121	592.188
4	1	10	255.879	581.074
4	1	10	258.781	570.125
4	1	10	261.835	559.316
4	1	10	265.051	548.625
4	1	10	268.436	538.027
4	1	10	272	527.5
4	1	10	275.751	517.02
4	1	10	279.699	506.562
4	1	10	283.852	496.105
4	1	10	288.219	485.625
4	1	10	292.808	475.098
4	1	10	297.629	464.5
4	1	10	302.69	453.809
4	1	10	308	443
4	1	10	NA	NA
4	1	11	500	755
4	1	11	495.293	759.503
4	1	11	490.459	763.913
4	1	11	485.505	768.226
4	1	11	480.438	772.434
4	1	11	475.265	776.533
4	1	11	469.995	780.516
4	1	11	464.634	784.378
4	1	11	459.189	788.113
4	1	11	453.669	791.715
4	1	11	448.08	795.179
4	1	11	442.43	798.497
4	1	11	436.725	801.666
4	1	11	430.974	804.678
4	1	11	425.184	807.528
4	1	11	419.362	810.21
4	1	11	413.516	812.719
4	1	11	407.652	815.048
4	1	11	401.778	817.192
4	1	11	395.902	819.145
4	1	11	390.031	820.901
4	1	11	384.171	822.454
4	1	11	378.332	823.799
4	1	11	372.519	824.929
4	1	11	366.74	825.84
4	1	11	361.003	826.524
4	1	11	355.315	826.977
4	1	11	349.683	827.192
4	1	11	344.115	827.164
4	1	11	338.618	826.886
4	1	11	333.199	826.353
4	1	11	327.865	825.56
4	1	11	322.625	824.5
4	1	11	317.485	823.167
4	1	11	312.453	821.557
4	1	11	307.535	819.662
4	1	11	302.74	817.477
4	1	11	298.075	814.997
4	1	11	293.547	812.215
4	1	11	289.164	809.125
4	1	11	284.932	805.723
4	1	11	280.859	802.001
4	1	11	276.953	797.955
4	1	11	273.22	793.578
4	1	11	269.669	788.865
4	1	11	266.306	783.809
4	1	11	263.139	778.406
4	1	11	260.175	772.648
4	1	11	257.422	766.531
4	1	11	254.887	760.049
4	1	11	252.576	753.195
4	1	11	250.499	745.964
4	1	11	248.661	738.35
4	1	11	247.071	730.348
4	1	11	245.735	721.95
4	1	11	244.662	713.153
4	1	11	243.857	703.949
4	1	11	243.33	694.334
4	1	11	243.086	684.3
4	1	11	243.134	673.843
4	1	11	243.48	662.957
4	1	11	244.133	651.635
4	1	11	245.099	639.872
4	1	11	246.385	627.662
4	1	11	248	615
4	1	11	NA	NA
4	1	12	308	443
4	1	12	303.975	427.289
4	1	12	300.517	412.031
4	1	12	297.611	397.231
4	1	12	295.244	382.891
4	1	12	293.402	369.013
4	1	12	292.072	355.602
4	1	12	291.239	342.659
4	1	12	290.891	330.188
4	1	12	291.012	318.191
4	1	12	291.59	306.672
4	1	12	292.611	295.633
4	1	12	294.061	285.078
4	1	12	295.926	275.009
4	1	12	298.192	265.43
4	1	12	300.847	256.342
4	1	12	303.875	247.75
4	1	12	307.264	239.656
4	1	12	310.999	232.062
4	1	12	315.068	224.973
4	1	12	319.455	218.391
4	1	12	324.148	212.318
4	1	12	329.133	206.758
4	1	12	334.395	201.713
4	1	12	339.922	197.188
4	1	12	345.699	193.183
4	1	12	351.713	189.703
4	1	12	357.95	186.75
4	1	12	364.396	184.328
4	1	12	371.038	182.439
4	1	12	377.862	181.086
4	1	12	384.854	180.272
4	1	12	392	180
4	1	12	NA	NA
4	1	13	392	180
4	1	13	392.602	174.457
4	1	13	393.466	169.079
4	1	13	394.582	163.866
4	1	13	395.943	158.818
4	1	13	397.541	153.937
4	1	13	399.367	149.223
4	1	13	401.414	144.676
4	1	13	403.672	140.297
4	1	13	406.134	136.086
4	1	13	408.791	132.045
4	1	13	411.635	128.173
4	1	13	414.658	124.471
4	1	13	417.852	120.939
4	1	13	421.208	117.579
4	1	13	424.719	114.391
4	1	13	428.375	111.375
4	1	13	432.169	108.532
4	1	13	436.093	105.862
4	1	13	440.137	103.366
4	1	13	444.295	101.045
4	1	13	448.557	98.899
4	1	13	452.916	96.928
4	1	13	457.363	95.133
4	1	13	461.891	93.516
4	1	13	466.49	92.075
4	1	13	471.152	90.812
4	1	13	475.87	89.728
4	1	13	480.635	88.822
4	1	13	485.438	88.096
4	1	13	490.273	87.55
4	1	13	495.129	87.184
4	1	13	500	87
4	1	13	NA	NA
4	1	14	500	87
4	1	14	509.798	87.2
4	1	14	519.686	87.794
4	1	14	529.655	88.774
4	1	14	539.699	90.131
4	1	14	549.809	91.857
4	1	14	559.977	93.942
4	1	14	570.194	96.379
4	1	14	580.453	99.158
4	1	14	590.746	102.272
4	1	14	601.064	105.711
4	1	14	611.401	109.467
4	1	14	621.746	113.532
4	1	14	632.093	117.896
4	1	14	642.434	122.552
4	1	14	652.759	127.491
4	1	14	663.062	132.703
4	1	14	673.335	138.181
4	1	14	683.568	143.916
4	1	14	693.755	149.899
4	1	14	703.887	156.122
4	1	14	713.955	162.576
4	1	14	723.953	169.253
4	1	14	733.872	176.144
4	1	14	743.703	183.24
4	1	14	753.439	190.533
4	1	14	763.072	198.015
4	1	14	772.594	205.676
4	1	14	781.996	213.508
4	1	14	791.271	221.502
4	1	14	800.41	229.651
4	1	14	809.406	237.944
4	1	14	818.25	246.375
4	1	14	826.934	254.934
4	1	14	835.451	263.612
4	1	14	843.792	272.401
4	1	14	851.949	281.293
4	1	14	859.914	290.279
4	1	14	867.68	299.35
4	1	14	875.237	308.497
4	1	14	882.578	317.713
4	1	14	889.695	326.988
4	1	14	896.58	336.314
4	1	14	903.225	345.683
4	1	14	909.621	355.085
4	1	14	915.761	364.512
4	1	14	921.637	373.956
4	1	14	927.24	383.408
4	1	14	932.562	392.859
4	1	14	937.597	402.302
4	1	14	942.334	411.726
4	1	14	946.767	421.124
4	1	14	950.887	430.488
4	1	14	954.686	439.807
4	1	14	958.156	449.075
4	1	14	961.29	458.282
4	1	14	964.078	467.42
4	1	14	966.514	476.48
4	1	14	968.588	485.454
4	1	14	970.293	494.332
4	1	14	971.621	503.107
4	1	14	972.564	511.77
4	1	14	973.113	520.312
4	1	14	973.261	528.725
4	1	14	973	537
4	1	14	972.45	542.442
4	1	14	971.742	547.708
4	1	14	970.877	552.799
4	1	14	969.859	557.717
4	1	14	968.691	562.465
4	1	14	967.378	567.045
4	1	14	965.921	571.458
4	1	14	964.324	575.707
4	1	14	962.591	579.794
4	1	14	960.724	583.72
4	1	14	958.728	587.489
4	1	14	956.604	591.101
4	1	14	954.357	594.559
4	1	14	951.989	597.866
4	1	14	949.505	601.022
4	1	14	946.906	604.031
4	1	14	944.197	606.894
4	1	14	941.381	609.614
4	1	14	938.46	612.191
4	1	14	935.439	614.629
4	1	14	932.32	616.93
4	1	14	929.107	619.095
4	1	14	925.802	621.127
4	1	14	922.41	623.027
4	1	14	918.933	624.799
4	1	14	915.375	626.442
4	1	14	908.028	629.357
4	1	14	900.394	631.787
4	1	14	892.5	633.75
4	1	14	884.372	635.262
4	1	14	876.035	636.338
4	1	14	867.515	636.997
4	1	14	858.84	637.254
4	1	14	850.034	637.126
4	1	14	841.124	636.628
4	1	14	832.135	635.779
4	1	14	823.094	634.594
4	1	14	814.026	633.089
4	1	14	804.958	631.282
4	1	14	795.916	629.188
4	1	14	786.926	626.824
4	1	14	778.013	624.207
4	1	14	769.204	621.353
4	1	14	760.524	618.279
4	1	14	752	615
4	1	14	NA	NA
4	1	15	752	615
4	1	15	753.615	627.662
4	1	15	754.901	639.872
4	1	15	755.867	651.635
4	1	15	756.52	662.957
4	1	15	756.866	673.843
4	1	15	756.914	684.3
4	1	15	756.67	694.334
4	1	15	756.143	703.949
4	1	15	755.338	713.153
4	1	15	754.265	721.95
4	1	15	752.929	730.348
4	1	15	751.339	738.35
4	1	15	749.501	745.964
4	1	15	747.424	753.195
4	1	15	745.113	760.049
4	1	15	742.578	766.531
4	1	15	739.825	772.648
4	1	15	736.861	778.406
4	1	15	733.694	783.809
4	1	15	730.331	788.865
4	1	15	726.78	793.578
4	1	15	723.047	797.955
4	1	15	719.141	802.001
4	1	15	715.068	805.723
4	1	15	710.836	809.125
4	1	15	706.453	812.215
4	1	15	701.925	814.997
4	1	15	697.26	817.477
4	1	15	692.465	819.662
4	1	15	687.547	821.557
4	1	15	682.515	823.167
4	1	15	677.375	824.5
4	1	15	672.135	825.56
4	1	15	666.801	826.353
4	1	15	661.382	826.886
4	1	15	655.885	827.164
4	1	15	650.317	827.192
4	1	15	644.685	826.977
4	1	15	638.997	826.524
4	1	15	633.26	825.84
4	1	15	627.481	824.929
4	1	15	621.668	823.799
4	1	15	615.829	822.454
4	1	15	609.969	820.901
4	1	15	604.098	819.145
4	1	15	598.222	817.192
4	1	15	592.348	815.048
4	1	15	586.484	812.719
4	1	15	580.638	810.21
4	1	15	574.816	807.528
4	1	15	569.026	804.678
4	1	15	563.275	801.666
4	1	15	557.57	798.497
4	1	15	551.92	795.179
4	1	15	546.331	791.715
4	1	15	540.811	788.113
4	1	15	535.366	784.378
4	1	15	530.005	780.516
4	1	15	524.735	776.533
4	1	15	519.562	772.434
4	1	15	514.495	768.226
4	1	15	509.541	763.913
4	1	15	504.707	759.503
4	1	15	500	755
4	1	15	NA	NA
4	1	16	500	755
4	1	16	510.275	745.757
4	1	16	520.467	736.037
4	1	16	530.562	725.858
4	1	16	540.547	715.234
4	1	16	550.409	704.183
4	1	16	560.135	692.721
4	1	16	569.711	680.863
4	1	16	579.125	668.625
4	1	16	588.363	656.024
4	1	16	597.412	643.076
4	1	16	606.259	629.797
4	1	16	614.891	616.203
4	1	16	623.294	602.31
4	1	16	631.455	588.135
4	1	16	639.362	573.693
4	1	16	647	559
4	1	16	NA	NA
4	1	17	353	559
4	1	17	363.352	552.047
4	1	17	373.426	545.047
4	1	17	383.248	537.977
4	1	17	392.844	530.812
4	1	17	402.241	523.531
4	1	17	411.465	516.109
4	1	17	420.542	508.523
4	1	17	429.5	500.75
4	1	17	438.364	492.766
4	1	17	447.16	484.547
4	1	17	455.916	476.07
4	1	17	464.656	467.312
4	1	17	473.409	458.25
4	1	17	482.199	448.859
4	1	17	491.054	439.117
4	1	17	500	429
4	1	17	NA	NA
4	1	18	752	615
4	1	18	749.502	603.488
4	1	18	746.879	592.188
4	1	18	744.121	581.074
4	1	18	741.219	570.125
4	1	18	738.165	559.316
4	1	18	734.949	548.625
4	1	18	731.564	538.027
4	1	18	728	527.5
4	1	18	724.249	517.02
4	1	18	720.301	506.562
4	1	18	716.148	496.105
4	1	18	711.781	485.625
4	1	18	707.192	475.098
4	1	18	702.371	464.5
4	1	18	697.31	453.809
4	1	18	692	443
4	1	18	NA	NA
4	1	19	752	615
4	1	19	738.137	609.354
4	1	19	724.906	603.578
4	1	19	712.098	597.545
4	1	19	699.5	591.125
4	1	19	686.902	584.189
4	1	19	674.094	576.609
4	1	19	660.863	568.256
4	1	19	647	559
4	1	19	NA	NA
4	1	20	647	559
4	1	20	654.02	544.131
4	1	20	660.219	530.609
4	1	20	665.809	517.814
4	1	20	671	505.125
4	1	20	676.004	491.92
4	1	20	681.031	477.578
4	1	20	686.293	461.479
4	1	20	692	443
4	1	20	NA	NA
4	1	21	692	443
4	1	21	696.025	427.289
4	1	21	699.483	412.031
4	1	21	702.389	397.231
4	1	21	704.756	382.891
4	1	21	706.598	369.013
4	1	21	707.928	355.602
4	1	21	708.761	342.659
4	1	21	709.109	330.188
4	1	21	708.988	318.191
4	1	21	708.41	306.672
4	1	21	707.389	295.633
4	1	21	705.939	285.078
4	1	21	704.074	275.009
4	1	21	701.808	265.43
4	1	21	699.153	256.342
4	1	21	696.125	247.75
4	1	21	692.736	239.656
4	1	21	689.001	232.062
4	1	21	684.932	224.973
4	1	21	680.545	218.391
4	1	21	675.852	212.318
4	1	21	670.867	206.758
4	1	21	665.605	201.713
4	1	21	660.078	197.188
4	1	21	654.301	193.183
4	1	21	648.287	189.703
4	1	21	642.05	186.75
4	1	21	635.604	184.328
4	1	21	628.962	182.439
4	1	21	622.138	181.086
4	1	21	615.146	180.272
4	1	21	608	180
4	1	21	NA	NA
4	1	22	692	443
4	1	22	682.32	425.395
4	1	22	671.375	406.594
4	1	22	659.305	386.996
4	1	22	652.892	377.023
4	1	22	646.25	367
4	1	22	639.397	356.977
4	1	22	632.352	347.004
4	1	22	625.13	337.13
4	1	22	617.75	327.406
4	1	22	610.229	317.881
4	1	22	602.586	308.605
4	1	22	594.837	299.628
4	1	22	587	291
4	1	22	NA	NA
4	1	23	587	291
4	1	23	581.541	303.229
4	1	23	576.043	314.812
4	1	23	570.516	325.787
4	1	23	564.969	336.188
4	1	23	559.41	346.049
4	1	23	553.848	355.406
4	1	23	548.292	364.295
4	1	23	542.75	372.75
4	1	23	537.232	380.807
4	1	23	531.746	388.5
4	1	23	520.906	402.938
4	1	23	510.301	416.344
4	1	23	500	429
4	1	23	NA	NA
4	1	24	587	291
4	1	24	578.996	282.734
4	1	24	570.031	273.812
4	1	24	560.176	264.422
4	1	24	549.5	254.75
4	1	24	538.074	244.984
4	1	24	525.969	235.312
4	1	24	519.683	230.57
4	1	24	513.254	225.922
4	1	24	506.69	221.391
4	1	24	500	217
4	1	24	NA	NA
4	1	25	500	217
4	1	25	509.891	210.816
4	1	25	520.812	204.469
4	1	25	526.66	201.329
4	1	25	532.766	198.262
4	1	25	539.129	195.306
4	1	25	545.75	192.5
4	1	25	552.629	189.881
4	1	25	559.766	187.488
4	1	25	567.16	185.359
4	1	25	574.812	183.531
4	1	25	582.723	182.043
4	1	25	590.891	180.934
4	1	25	599.316	180.24
4	1	25	608	180
4	1	25	NA	NA
4	1	26	608	180
4	1	26	607.398	174.457
4	1	26	606.534	169.079
4	1	26	605.418	163.866
4	1	26	604.057	158.818
4	1	26	602.459	153.937
4	1	26	600.633	149.223
4	1	26	598.586	144.676
4	1	26	596.328	140.297
4	1	26	593.866	136.086
4	1	26	591.209	132.045
4	1	26	588.365	128.173
4	1	26	585.342	124.471
4	1	26	582.148	120.939
4	1	26	578.792	117.579
4	1	26	575.281	114.391
4	1	26	571.625	111.375
4	1	26	567.831	108.532
4	1	26	563.907	105.862
4	1	26	559.863	103.366
4	1	26	555.705	101.045
4	1	26	551.443	98.899
4	1	26	547.084	96.928
4	1	26	542.637	95.133
4	1	26	538.109	93.516
4	1	26	533.51	92.075
4	1	26	528.848	90.812
4	1	26	524.13	89.728
4	1	26	519.365	88.822
4	1	26	514.562	88.096
4	1	26	509.727	87.55
4	1	26	504.871	87.184
4	1	26	500	87
4	1	26	NA	NA
4	1	27	500	87
4	1	27	490.202	87.2
4	1	27	480.314	87.794
4	1	27	470.345	88.774
4	1	27	460.301	90.131
4	1	27	450.191	91.857
4	1	27	440.023	93.942
4	1	27	429.806	96.379
4	1	27	419.547	99.158
4	1	27	409.254	102.272
4	1	27	398.936	105.711
4	1	27	388.599	109.467
4	1	27	378.254	113.532
4	1	27	367.907	117.896
4	1	27	357.566	122.552
4	1	27	347.241	127.491
4	1	27	336.938	132.703
4	1	27	326.665	138.181
4	1	27	316.432	143.916
4	1	27	306.245	149.899
4	1	27	296.113	156.122
4	1	27	286.045	162.576
4	1	27	276.047	169.253
4	1	27	266.128	176.144
4	1	27	256.297	183.24
4	1	27	246.561	190.533
4	1	27	236.928	198.015
4	1	27	227.406	205.676
4	1	27	218.004	213.508
4	1	27	208.729	221.502
4	1	27	199.59	229.651
4	1	27	190.594	237.944
4	1	27	181.75	246.375
4	1	27	173.066	254.934
4	1	27	164.549	263.612
4	1	27	156.208	272.401
4	1	27	148.051	281.293
4	1	27	140.086	290.279
4	1	27	132.32	299.35
4	1	27	124.763	308.497
4	1	27	117.422	317.713
4	1	27	110.305	326.988
4	1	27	103.42	336.314
4	1	27	96.775	345.683
4	1	27	90.379	355.085
4	1	27	84.239	364.512
4	1	27	78.363	373.956
4	1	27	72.76	383.408
4	1	27	67.438	392.859
4	1	27	62.403	402.302
4	1	27	57.666	411.726
4	1	27	53.233	421.124
4	1	27	49.113	430.488
4	1	27	45.314	439.807
4	1	27	41.844	449.075
4	1	27	38.71	458.282
4	1	27	35.922	467.42
4	1	27	33.486	476.48
4	1	27	31.412	485.454
4	1	27	29.707	494.332
4	1	27	28.379	503.107
4	1	27	27.436	511.77
4	1	27	26.887	520.312
4	1	27	26.739	528.725
4	1	27	27	537
4	1	27	27.55	542.442
4	1	27	28.258	547.708
4	1	27	29.123	552.799
4	1	27	30.141	557.717
4	1	27	31.309	562.465
4	1	27	32.622	567.045
4	1	27	34.079	571.458
4	1	27	35.676	575.707
4	1	27	37.409	579.794
4	1	27	39.276	583.72
4	1	27	41.272	587.489
4	1	27	43.396	591.101
4	1	27	45.643	594.559
4	1	27	48.011	597.866
4	1	27	50.495	601.022
4	1	27	53.094	604.031
4	1	27	55.803	606.894
4	1	27	58.619	609.614
4	1	27	61.54	612.191
4	1	27	64.561	614.629
4	1	27	67.68	616.93
4	1	27	70.893	619.095
4	1	27	74.198	621.127
4	1	27	77.59	623.027
4	1	27	81.067	624.799
4	1	27	84.625	626.442
4	1	27	91.972	629.357
4	1	27	99.606	631.787
4	1	27	107.5	633.75
4	1	27	115.628	635.262
4	1	27	123.965	636.338
4	1	27	132.485	636.997
4	1	27	141.16	637.254
4	1	27	149.966	637.126
4	1	27	158.876	636.628
4	1	27	167.865	635.779
4	1	27	176.906	634.594
4	1	27	185.974	633.089
4	1	27	195.042	631.282
4	1	27	204.084	629.188
4	1	27	213.074	626.824
4	1	27	221.987	624.207
4	1	27	230.796	621.353
4	1	27	239.476	618.279
4	1	27	248	615
4	1	27	NA	NA
4	1	28	587	291
4	1	28	590.059	283.579
4	1	28	592.865	276.305
4	1	28	595.422	269.159
4	1	28	597.734	262.125
4	1	28	599.806	255.185
4	1	28	601.643	248.32
4	1	28	603.247	241.515
4	1	28	604.625	234.75
4	1	28	605.78	228.009
4	1	28	606.717	221.273
4	1	28	607.44	214.526
4	1	28	607.953	207.75
4	1	28	608.261	200.927
4	1	28	608.369	194.039
4	1	28	608.281	187.069
4	1	28	608	180
4	1	28	NA	NA
5	1	1	349	637
5	1	1	335.354	624.062
5	1	1	322.141	610.75
5	1	1	309.326	597.062
5	1	1	296.875	583
5	1	1	284.752	568.562
5	1	1	272.922	553.75
5	1	1	261.35	538.562
5	1	1	250	523
5	1	1	NA	NA
5	1	2	250	523
5	1	2	248.323	536.019
5	1	2	247.66	542.829
5	1	2	247.135	549.805
5	1	2	246.766	556.918
5	1	2	246.57	564.142
5	1	2	246.564	571.449
5	1	2	246.766	578.812
5	1	2	247.191	586.205
5	1	2	247.858	593.601
5	1	2	248.782	600.971
5	1	2	249.982	608.289
5	1	2	251.475	615.528
5	1	2	253.276	622.661
5	1	2	255.404	629.661
5	1	2	257.875	636.5
5	1	2	260.706	643.152
5	1	2	263.915	649.589
5	1	2	267.519	655.784
5	1	2	271.533	661.711
5	1	2	275.976	667.342
5	1	2	280.865	672.649
5	1	2	286.216	677.607
5	1	2	289.071	679.946
5	1	2	292.047	682.188
5	1	2	295.147	684.328
5	1	2	298.374	686.364
5	1	2	301.729	688.292
5	1	2	305.215	690.108
5	1	2	308.833	691.811
5	1	2	312.587	693.395
5	1	2	316.477	694.857
5	1	2	320.506	696.195
5	1	2	324.676	697.405
5	1	2	328.99	698.483
5	1	2	333.449	699.427
5	1	2	338.055	700.231
5	1	2	342.812	700.895
5	1	2	347.72	701.413
5	1	2	352.782	701.782
5	1	2	358	702
5	1	2	NA	NA
5	1	3	358	702
5	1	3	356.014	692.521
5	1	3	354.484	684.109
5	1	3	353.307	676.424
5	1	3	352.375	669.125
5	1	3	350.828	654.328
5	1	3	349	637
5	1	3	NA	NA
5	1	4	349	637
