"s"	"v"	"i"	"x"	"y"
5	1	2	325.753	269.379
5	1	2	332.678	267.125
5	1	2	339.552	265.092
5	1	2	346.344	263.271
5	1	2	353.018	261.659
5	1	2	359.541	260.247
5	1	2	365.88	259.029
5	1	2	372	258
5	1	2	372	258
5	1	2	379.918	247.355
5	1	2	387.906	237.156
5	1	2	395.941	227.379
5	1	2	404	218
5	1	2	412.059	208.996
5	1	2	420.094	200.344
5	1	2	428.082	192.02
5	1	2	436	184
5	1	2	436	184
5	1	2	425.639	175.839
5	1	2	415.371	168.134
5	1	2	405.202	160.882
5	1	2	395.139	154.08
5	1	2	385.186	147.724
5	1	2	375.35	141.811
5	1	2	365.635	136.337
5	1	2	356.049	131.299
5	1	2	346.596	126.693
5	1	2	337.282	122.516
5	1	2	328.113	118.764
5	1	2	319.094	115.434
5	1	2	310.232	112.523
5	1	2	301.532	110.027
5	1	2	293	107.942
5	1	2	284.641	106.266
5	1	2	276.461	104.994
5	1	2	268.465	104.123
5	1	2	260.661	103.65
5	1	2	253.052	103.572
5	1	2	245.645	103.884
5	1	2	238.446	104.583
5	1	2	231.46	105.667
5	1	2	224.693	107.131
5	1	2	218.151	108.972
5	1	2	211.839	111.186
5	1	2	205.763	113.771
5	1	2	199.929	116.722
5	1	2	194.343	120.037
5	1	2	189.009	123.711
5	1	2	183.935	127.742
5	1	2	179.125	132.125
5	1	2	174.585	136.858
5	1	2	170.322	141.936
5	1	2	166.339	147.357
5	1	2	162.645	153.117
5	1	2	159.243	159.213
5	1	2	156.14	165.641
5	1	2	153.342	172.397
5	1	2	150.854	179.479
5	1	2	148.681	186.882
5	1	2	146.83	194.603
5	1	2	145.307	202.639
5	1	2	144.116	210.987
5	1	2	143.264	219.643
5	1	2	142.756	228.603
5	1	2	142.599	237.863
5	1	2	142.797	247.422
5	1	2	143.356	257.274
5	1	2	144.283	267.418
5	1	2	145.583	277.848
5	1	2	147.261	288.562
5	1	2	149.323	299.556
5	1	2	151.776	310.827
5	1	2	154.624	322.371
5	1	2	157.873	334.186
5	1	2	161.529	346.266
5	1	2	165.599	358.61
5	1	2	170.086	371.213
5	1	2	174.998	384.072
5	1	2	180.339	397.184
5	1	2	186.116	410.545
5	1	2	192.335	424.151
5	1	2	199	438
5	1	2	NA	NA
NA	NA	NA	NA	NA
5	1	3	751	330
5	1	3	731.859	320.828
5	1	3	721.768	316.131
5	1	3	711.125	311.375
5	1	3	699.779	306.572
5	1	3	687.578	301.734
5	1	3	674.369	296.873
5	1	3	660	292
5	1	3	660	292
5	1	3	656.972	286.137
5	1	3	653.702	280.192
5	1	3	650.196	274.195
5	1	3	646.459	268.176
5	1	3	642.496	262.164
5	1	3	638.311	256.189
5	1	3	633.91	250.281
5	1	3	629.297	244.469
5	1	3	624.478	238.783
5	1	3	619.457	233.252
5	1	3	614.239	227.907
5	1	3	608.83	222.777
5	1	3	603.234	217.892
5	1	3	597.456	213.281
5	1	3	591.502	208.974
5	1	3	585.375	205
5	1	3	579.081	201.39
5	1	3	572.626	198.172
5	1	3	566.013	195.378
5	1	3	559.248	193.035
5	1	3	552.336	191.175
5	1	3	545.281	189.826
5	1	3	538.09	189.018
5	1	3	530.766	188.781
5	1	3	527.055	188.886
5	1	3	523.314	189.145
5	1	3	519.542	189.561
5	1	3	515.74	190.139
5	1	3	511.909	190.882
5	1	3	508.048	191.793
5	1	3	504.16	192.877
5	1	3	500.244	194.137
5	1	3	496.301	195.576
5	1	3	492.332	197.2
5	1	3	488.337	199.01
5	1	3	484.318	201.011
5	1	3	480.273	203.207
5	1	3	476.205	205.602
5	1	3	472.114	208.198
5	1	3	468	211
5	1	3	468	211
5	1	3	459.625	203.547
5	1	3	452	197.125
5	1	3	436	184
5	1	3	436	184
5	1	3	447.021	173.421
5	1	3	457.957	163.337
5	1	3	468.801	153.744
5	1	3	479.55	144.639
5	1	3	490.197	136.016
5	1	3	500.737	127.871
5	1	3	511.165	120.2
5	1	3	521.477	113
5	1	3	531.666	106.265
5	1	3	541.727	99.992
5	1	3	551.656	94.177
5	1	3	561.446	88.814
5	1	3	571.094	83.901
5	1	3	580.593	79.432
5	1	3	589.938	75.404
5	1	3	599.125	71.812
5	1	3	608.148	68.653
5	1	3	617.001	65.921
5	1	3	625.68	63.613
5	1	3	634.179	61.725
5	1	3	642.493	60.251
5	1	3	650.617	59.189
5	1	3	658.545	58.534
5	1	3	666.273	58.281
5	1	3	673.796	58.427
5	1	3	681.107	58.967
5	1	3	688.202	59.897
5	1	3	695.075	61.213
5	1	3	701.722	62.91
5	1	3	708.137	64.985
5	1	3	714.315	67.433
5	1	3	720.25	70.25
5	1	3	725.938	73.432
5	1	3	731.373	76.974
5	1	3	736.55	80.872
5	1	3	741.464	85.123
5	1	3	746.109	89.722
5	1	3	750.481	94.664
5	1	3	754.574	99.946
5	1	3	758.383	105.562
5	1	3	761.902	111.511
5	1	3	765.127	117.785
5	1	3	768.053	124.383
5	1	3	770.673	131.299
5	1	3	772.983	138.529
5	1	3	774.978	146.069
5	1	3	776.652	153.915
5	1	3	778	162.062
5	1	3	779.017	170.507
5	1	3	779.698	179.245
5	1	3	780.038	188.272
5	1	3	780.03	197.584
5	1	3	779.671	207.176
5	1	3	778.955	217.045
5	1	3	777.876	227.185
5	1	3	776.43	237.594
5	1	3	774.611	248.266
5	1	3	772.413	259.198
5	1	3	769.833	270.384
5	1	3	766.864	281.822
5	1	3	763.502	293.507
5	1	3	759.74	305.434
5	1	3	755.575	317.6
5	1	3	751	330
5	1	3	NA	NA
NA	NA	NA	NA	NA
5	1	4	372	258
5	1	4	382.844	256.516
5	1	4	395	255.125
5	1	4	409.406	253.922
5	1	4	427	253
5	1	4	427	253
5	1	4	431.305	247.34
5	1	4	435.938	241.656
5	1	4	440.852	236.02
5	1	4	446	230.5
5	1	4	451.336	225.168
5	1	4	456.812	220.094
5	1	4	462.383	215.348
5	1	4	468	211
5	1	4	468	211
5	1	4	459.625	203.547
5	1	4	452	197.125
5	1	4	436	184
5	1	4	436	184
5	1	4	428.082	192.02
5	1	4	420.094	200.344
5	1	4	412.059	208.996
5	1	4	404	218
5	1	4	395.941	227.379
5	1	4	387.906	237.156
5	1	4	379.918	247.355
5	1	4	372	258
5	1	4	NA	NA
NA	NA	NA	NA	NA
5	1	5	709	676
5	1	5	711.953	656.172
5	1	5	713.342	645.291
5	1	5	714.625	633.625
5	1	5	715.768	621.068
5	1	5	716.734	607.516
5	1	5	717.49	592.861
5	1	5	718	577
5	1	5	718	577
5	1	5	726.467	567.543
5	1	5	734.253	558.294
5	1	5	741.376	549.253
5	1	5	747.852	540.418
5	1	5	753.698	531.786
5	1	5	758.931	523.356
5	1	5	763.568	515.126
5	1	5	767.625	507.094
5	1	5	771.12	499.258
5	1	5	774.069	491.617
5	1	5	776.49	484.168
5	1	5	778.398	476.91
5	1	5	779.812	469.841
5	1	5	780.747	462.959
5	1	5	781.221	456.263
5	1	5	781.25	449.75
5	1	5	780.851	443.419
5	1	5	780.042	437.267
5	1	5	778.839	431.294
5	1	5	777.258	425.496
5	1	5	775.317	419.873
5	1	5	773.032	414.422
5	1	5	770.421	409.142
5	1	5	767.5	404.031
5	1	5	764.286	399.087
5	1	5	760.796	394.308
5	1	5	757.047	389.692
5	1	5	753.055	385.238
5	1	5	748.837	380.944
5	1	5	744.411	376.807
5	1	5	739.793	372.826
5	1	5	735	369
5	1	5	735	369
5	1	5	743.375	349.5
5	1	5	747.234	340.031
5	1	5	751	330
5	1	5	751	330
5	1	5	764.754	337.617
5	1	5	777.987	345.277
5	1	5	790.701	352.974
5	1	5	802.9	360.703
5	1	5	814.587	368.459
5	1	5	825.766	376.236
5	1	5	836.438	384.028
5	1	5	846.607	391.83
5	1	5	856.277	399.637
5	1	5	865.451	407.443
5	1	5	874.13	415.242
5	1	5	882.32	423.03
5	1	5	890.022	430.8
5	1	5	897.239	438.548
5	1	5	903.976	446.267
5	1	5	910.234	453.953
5	1	5	916.018	461.6
5	1	5	921.33	469.201
5	1	5	926.172	476.753
5	1	5	930.55	484.249
5	1	5	934.464	491.684
5	1	5	937.919	499.053
5	1	5	940.918	506.349
5	1	5	943.463	513.568
5	1	5	945.558	520.704
5	1	5	947.206	527.752
5	1	5	948.409	534.706
5	1	5	949.172	541.56
5	1	5	949.497	548.31
5	1	5	949.387	554.949
5	1	5	948.845	561.473
5	1	5	947.875	567.875
5	1	5	946.479	574.151
5	1	5	944.661	580.294
5	1	5	942.423	586.3
5	1	5	939.769	592.162
5	1	5	936.702	597.876
5	1	5	933.225	603.436
5	1	5	929.341	608.837
5	1	5	925.053	614.072
5	1	5	920.364	619.137
5	1	5	915.277	624.026
5	1	5	909.796	628.734
5	1	5	903.923	633.255
5	1	5	897.662	637.583
5	1	5	891.015	641.714
5	1	5	883.986	645.641
5	1	5	876.578	649.359
5	1	5	868.794	652.864
5	1	5	860.637	656.148
5	1	5	852.11	659.208
5	1	5	843.216	662.036
5	1	5	833.958	664.629
5	1	5	824.34	666.98
5	1	5	814.364	669.084
5	1	5	804.033	670.936
5	1	5	793.351	672.529
5	1	5	782.321	673.859
5	1	5	770.946	674.92
5	1	5	759.229	675.707
5	1	5	747.172	676.214
5	1	5	734.78	676.435
5	1	5	722.055	676.366
5	1	5	709	676
5	1	5	NA	NA
NA	NA	NA	NA	NA
5	1	6	235	416
5	1	6	247.156	409.516
5	1	6	261	402.375
5	1	6	268.496	398.705
5	1	6	276.344	395.047
5	1	6	284.52	391.459
5	1	6	293	388
5	1	6	293	388
5	1	6	297.557	378.179
5	1	6	302.219	368.592
5	1	6	306.975	359.236
5	1	6	311.812	350.109
5	1	6	316.721	341.212
5	1	6	321.688	332.541
5	1	6	331.75	315.875
5	1	6	341.906	300.1
5	1	6	352.062	285.203
5	1	6	362.125	271.174
5	1	6	372	258
5	1	6	372	258
5	1	6	365.88	259.029
5	1	6	359.541	260.247
5	1	6	353.018	261.659
5	1	6	346.344	263.271
5	1	6	339.552	265.092
5	1	6	332.678	267.125
5	1	6	325.753	269.379
5	1	6	318.812	271.859
5	1	6	311.889	274.573
5	1	6	305.018	277.525
5	1	6	298.231	280.723
5	1	6	291.562	284.174
5	1	6	285.047	287.883
5	1	6	278.717	291.857
5	1	6	272.607	296.102
5	1	6	266.75	300.625
5	1	6	261.18	305.432
5	1	6	255.932	310.53
5	1	6	251.037	315.925
5	1	6	246.531	321.623
5	1	6	242.447	327.631
5	1	6	238.818	333.955
5	1	6	237.185	337.238
5	1	6	235.679	340.602
5	1	6	234.303	344.049
5	1	6	233.062	347.578
5	1	6	231.961	351.191
5	1	6	231.003	354.889
5	1	6	230.192	358.673
5	1	6	229.533	362.543
5	1	6	229.03	366.5
5	1	6	228.688	370.544
5	1	6	228.51	374.678
5	1	6	228.5	378.9
5	1	6	228.663	383.213
5	1	6	229.004	387.618
5	1	6	229.525	392.114
5	1	6	230.232	396.702
5	1	6	231.129	401.385
5	1	6	232.22	406.161
5	1	6	233.509	411.033
5	1	6	235	416
5	1	6	NA	NA
NA	NA	NA	NA	NA
5	1	7	682	343
5	1	7	690.594	346.004
5	1	7	698.438	349.031
5	1	7	705.625	352.105
5	1	7	712.25	355.25
5	1	7	718.406	358.488
5	1	7	724.188	361.844
5	1	7	729.688	365.34
5	1	7	735	369
5	1	7	735	369
5	1	7	743.375	349.5
5	1	7	747.234	340.031
5	1	7	751	330
5	1	7	751	330
5	1	7	731.859	320.828
5	1	7	721.768	316.131
5	1	7	711.125	311.375
5	1	7	699.779	306.572
5	1	7	687.578	301.734
5	1	7	674.369	296.873
5	1	7	660	292
5	1	7	660	292
5	1	7	667.656	307.703
5	1	7	673.25	320.125
5	1	7	677.719	331.234
5	1	7	682	343
5	1	7	NA	NA
NA	NA	NA	NA	NA
5	1	8	293	388
5	1	8	297.557	378.179
5	1	8	302.219	368.592
5	1	8	306.975	359.236
5	1	8	311.812	350.109
5	1	8	316.721	341.212
5	1	8	321.688	332.541
5	1	8	331.75	315.875
5	1	8	341.906	300.1
5	1	8	352.062	285.203
5	1	8	362.125	271.174
5	1	8	372	258
5	1	8	372	258
5	1	8	382.844	256.516
5	1	8	395	255.125
5	1	8	409.406	253.922
5	1	8	427	253
5	1	8	427	253
5	1	8	419.641	263.744
5	1	8	412.562	275.016
5	1	8	405.766	286.873
5	1	8	399.25	299.375
5	1	8	393.016	312.58
5	1	8	387.062	326.547
5	1	8	381.391	341.334
5	1	8	376	357
5	1	8	376	357
5	1	8	362.549	361.326
5	1	8	350.516	365.359
5	1	8	339.631	369.182
5	1	8	329.625	372.875
5	1	8	320.229	376.521
5	1	8	311.172	380.203
5	1	8	293	388
5	1	8	NA	NA
NA	NA	NA	NA	NA
5	1	9	465	720
5	1	9	447.72	724.591
5	1	9	423.363	730.775
5	1	9	409.669	734.002
5	1	9	395.573	737.072
5	1	9	381.532	739.8
5	1	9	368	742
5	1	9	368	742
5	1	9	371.701	754.591
5	1	9	375.58	766.769
5	1	9	379.631	778.534
5	1	9	383.849	789.884
5	1	9	388.226	800.819
5	1	9	392.758	811.337
5	1	9	397.437	821.438
5	1	9	402.258	831.121
5	1	9	407.214	840.384
5	1	9	412.3	849.227
5	1	9	417.509	857.649
5	1	9	422.835	865.649
5	1	9	428.272	873.225
5	1	9	433.814	880.378
5	1	9	439.454	887.105
5	1	9	445.188	893.406
5	1	9	451.007	899.28
5	1	9	456.907	904.727
5	1	9	462.881	909.744
5	1	9	468.923	914.332
5	1	9	475.027	918.488
5	1	9	481.186	922.213
5	1	9	487.396	925.505
5	1	9	493.648	928.363
5	1	9	499.939	930.787
5	1	9	506.26	932.775
5	1	9	512.606	934.326
5	1	9	518.972	935.44
5	1	9	525.35	936.115
5	1	9	531.735	936.351
5	1	9	538.12	936.146
5	1	9	544.5	935.5
5	1	9	550.868	934.411
5	1	9	557.218	932.88
5	1	9	563.545	930.903
5	1	9	569.841	928.482
5	1	9	576.101	925.614
5	1	9	582.318	922.299
5	1	9	588.487	918.536
5	1	9	594.602	914.324
5	1	9	600.655	909.662
5	1	9	606.642	904.549
5	1	9	612.555	898.984
5	1	9	618.39	892.965
5	1	9	624.139	886.493
5	1	9	629.796	879.566
5	1	9	635.356	872.183
5	1	9	640.812	864.344
5	1	9	646.159	856.046
5	1	9	651.389	847.29
5	1	9	656.498	838.074
5	1	9	661.478	828.398
5	1	9	666.323	818.26
5	1	9	671.028	807.659
5	1	9	675.587	796.595
5	1	9	679.992	785.066
5	1	9	684.239	773.072
5	1	9	688.32	760.612
5	1	9	692.231	747.684
5	1	9	695.964	734.288
5	1	9	699.513	720.422
5	1	9	702.873	706.086
5	1	9	706.038	691.279
5	1	9	709	676
5	1	9	709	676
5	1	9	689.25	674.375
5	1	9	679.188	673.328
5	1	9	668	672
5	1	9	668	672
5	1	9	665.712	678.362
5	1	9	663.16	684.503
5	1	9	660.346	690.415
5	1	9	657.268	696.088
5	1	9	653.927	701.512
5	1	9	650.323	706.679
5	1	9	646.457	711.579
5	1	9	642.328	716.203
5	1	9	637.937	720.541
5	1	9	633.284	724.584
5	1	9	628.37	728.323
5	1	9	623.193	731.748
5	1	9	617.756	734.85
5	1	9	612.056	737.62
5	1	9	606.096	740.048
5	1	9	599.875	742.125
5	1	9	593.393	743.842
5	1	9	586.651	745.189
5	1	9	579.648	746.157
5	1	9	572.385	746.736
5	1	9	564.862	746.918
5	1	9	557.079	746.693
5	1	9	549.036	746.052
5	1	9	540.734	744.984
5	1	9	532.173	743.482
5	1	9	523.353	741.535
5	1	9	514.274	739.135
5	1	9	504.936	736.271
5	1	9	495.339	732.936
5	1	9	485.484	729.118
5	1	9	475.371	724.809
5	1	9	465	720
5	1	9	NA	NA
NA	NA	NA	NA	NA
5	1	10	604	661
5	1	10	594.254	666.488
5	1	10	581.719	673.031
5	1	10	566.699	680.371
5	1	10	549.5	688.25
5	1	10	530.426	696.41
5	1	10	520.281	700.515
5	1	10	509.781	704.594
5	1	10	498.965	708.614
5	1	10	487.871	712.543
5	1	10	476.537	716.349
5	1	10	465	720
5	1	10	465	720
5	1	10	475.371	724.809
5	1	10	485.484	729.118
5	1	10	495.339	732.936
5	1	10	504.936	736.271
5	1	10	514.274	739.135
5	1	10	523.353	741.535
5	1	10	532.173	743.482
5	1	10	540.734	744.984
5	1	10	549.036	746.052
5	1	10	557.079	746.693
5	1	10	564.862	746.918
5	1	10	572.385	746.736
5	1	10	579.648	746.157
5	1	10	586.651	745.189
5	1	10	593.393	743.842
5	1	10	599.875	742.125
5	1	10	606.096	740.048
5	1	10	612.056	737.62
5	1	10	617.756	734.85
5	1	10	623.193	731.748
5	1	10	628.37	728.323
5	1	10	633.284	724.584
5	1	10	637.937	720.541
5	1	10	642.328	716.203
5	1	10	646.457	711.579
5	1	10	650.323	706.679
5	1	10	653.927	701.512
5	1	10	657.268	696.088
5	1	10	660.346	690.415
5	1	10	663.16	684.503
5	1	10	665.712	678.362
5	1	10	668	672
5	1	10	668	672
5	1	10	654.625	670.141
5	1	10	639	667.625
5	1	10	621.875	664.547
5	1	10	604	661
5	1	10	NA	NA
NA	NA	NA	NA	NA
5	1	11	513	257
5	1	11	525.363	258.602
5	1	11	537.322	260.391
5	1	11	548.875	262.344
5	1	11	560.016	264.438
5	1	11	570.74	266.648
5	1	11	581.045	268.953
5	1	11	590.925	271.328
5	1	11	600.375	273.75
5	1	11	617.971	278.641
5	1	11	633.797	283.438
5	1	11	647.818	287.953
5	1	11	660	292
5	1	11	660	292
5	1	11	656.972	286.137
5	1	11	653.702	280.192
5	1	11	650.196	274.195
5	1	11	646.459	268.176
5	1	11	642.496	262.164
5	1	11	638.311	256.189
5	1	11	633.91	250.281
5	1	11	629.297	244.469
5	1	11	624.478	238.783
5	1	11	619.457	233.252
5	1	11	614.239	227.907
5	1	11	608.83	222.777
5	1	11	603.234	217.892
5	1	11	597.456	213.281
5	1	11	591.502	208.974
5	1	11	585.375	205
5	1	11	579.081	201.39
5	1	11	572.626	198.172
5	1	11	566.013	195.378
5	1	11	559.248	193.035
5	1	11	552.336	191.175
5	1	11	545.281	189.826
5	1	11	538.09	189.018
5	1	11	530.766	188.781
5	1	11	527.055	188.886
5	1	11	523.314	189.145
5	1	11	519.542	189.561
5	1	11	515.74	190.139
5	1	11	511.909	190.882
5	1	11	508.048	191.793
5	1	11	504.16	192.877
5	1	11	500.244	194.137
5	1	11	496.301	195.576
5	1	11	492.332	197.2
5	1	11	488.337	199.01
5	1	11	484.318	201.011
5	1	11	480.273	203.207
5	1	11	476.205	205.602
5	1	11	472.114	208.198
5	1	11	468	211
5	1	11	468	211
5	1	11	478.969	221.422
5	1	11	490.5	232.875
5	1	11	502.031	244.891
5	1	11	513	257
5	1	11	NA	NA
NA	NA	NA	NA	NA
5	1	12	427	253
5	1	12	436.314	252.721
5	1	12	445.641	252.641
5	1	12	455.178	252.771
5	1	12	465.125	253.125
5	1	12	475.682	253.713
5	1	12	487.047	254.547
5	1	12	499.42	255.639
5	1	12	513	257
5	1	12	513	257
5	1	12	502.031	244.891
5	1	12	490.5	232.875
5	1	12	478.969	221.422
5	1	12	468	211
5	1	12	468	211
5	1	12	462.383	215.348
5	1	12	456.812	220.094
5	1	12	451.336	225.168
5	1	12	446	230.5
5	1	12	440.852	236.02
5	1	12	435.938	241.656
5	1	12	431.305	247.34
5	1	12	427	253
5	1	12	NA	NA
NA	NA	NA	NA	NA
5	1	13	676	614
5	1	13	675.82	623.629
5	1	13	675.312	632.344
5	1	13	674.523	640.262
5	1	13	673.5	647.5
5	1	13	672.289	654.176
5	1	13	670.938	660.406
5	1	13	668	672
